File Name,Author,Date
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2017-12-10T13:35:37Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2017-04-22T22:06:50Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2016-12-09T22:12:04Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2016-11-21T22:51:18Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2016-10-16T15:29:15Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2016-10-16T14:55:14Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2016-10-16T14:17:55Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2016-03-05T17:11:03Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2016-03-05T14:20:52Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2016-03-01T19:40:00Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2016-02-28T15:01:08Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2016-02-28T13:24:03Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2016-01-29T22:27:02Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2015-08-30T20:53:24Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2015-08-30T20:09:07Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2015-08-30T15:08:14Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2015-08-30T11:31:58Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2015-03-16T00:12:44Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2015-03-15T00:40:28Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2015-03-03T00:17:57Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2014-04-20T10:01:28Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2014-04-17T18:49:31Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2014-04-15T06:22:20Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2014-04-14T22:47:53Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2014-04-11T21:13:00Z
gpslogger/src/main/java/com/mendhak/gpslogger/Faqtivity.java,mendhak,2014-04-10T18:16:44Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2020-12-30T11:28:50Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2020-03-01T13:05:12Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2020-01-19T12:11:35Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2019-10-11T16:36:49Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2019-01-06T19:01:46Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2018-03-06T20:31:58Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,Lenucksi,2017-07-04T16:12:39Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2016-11-21T22:51:18Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2016-11-21T21:43:00Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2016-11-19T17:41:53Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2016-03-07T01:17:58Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2016-03-06T21:57:49Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2016-03-05T17:11:03Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2016-03-05T14:20:52Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2016-02-28T12:00:21Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2016-02-27T13:36:38Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2016-02-21T19:21:23Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2015-08-09T13:05:09Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2015-03-15T00:40:28Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2014-08-23T22:13:58Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2014-08-20T21:04:03Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2014-04-21T11:58:59Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2014-04-20T10:01:28Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2014-04-19T22:42:13Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2014-04-19T22:03:53Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2014-04-19T21:42:00Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2014-04-19T20:39:11Z
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralLocationListener.java,mendhak,2014-04-10T18:16:44Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2023-07-07T18:30:58Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2023-01-29T18:33:29Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2023-01-29T18:26:05Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2023-01-29T18:05:05Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2023-01-29T15:50:38Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2023-01-07T09:40:53Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,Andras Molnar,2022-11-26T22:00:07Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2022-12-09T18:14:52Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2022-07-17T12:24:37Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2022-06-20T21:11:44Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2022-06-01T07:09:04Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2022-05-31T20:15:49Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2022-05-18T17:13:59Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2022-05-18T16:39:53Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2022-05-14T17:52:37Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2022-02-15T23:09:06Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2022-01-16T15:18:20Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-10-31T10:53:15Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-10-31T10:51:02Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-10-31T10:20:55Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-10-30T19:26:54Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-10-30T14:14:09Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-10-30T13:32:02Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-10-03T20:46:37Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-10-01T06:22:29Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-09-30T20:42:38Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-09-26T09:59:34Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-07-21T17:45:55Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-05-20T22:42:27Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsLoggingService.java,mendhak,2021-05-20T22:42:00Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2023-02-01T22:23:09Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-12-30T20:26:01Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,bluehazzard,2022-10-12T18:23:20Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-09-13T20:01:08Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-06-20T21:11:44Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-06-02T09:42:23Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-31T20:54:40Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-31T20:15:49Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-30T20:31:28Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-29T20:15:15Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-29T20:13:38Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-29T19:47:26Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-29T09:39:55Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-28T21:02:22Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-28T16:10:56Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-28T08:39:04Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-28T08:33:58Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-05-27T20:56:38Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-02-18T19:17:59Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-02-18T19:01:22Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-01-15T14:28:14Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2022-01-02T17:36:14Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2021-12-20T12:34:42Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2021-12-20T10:02:25Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2021-12-19T17:26:07Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2021-10-30T16:50:41Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2021-10-07T19:38:00Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2021-10-06T21:59:07Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2021-09-30T21:25:27Z
gpslogger/src/main/java/com/mendhak/gpslogger/GpsMainActivity.java,mendhak,2021-09-30T20:42:38Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2022-05-29T20:16:07Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2022-05-28T08:33:58Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T22:52:04Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T22:39:11Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T22:06:36Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T21:47:50Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T20:46:40Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T19:59:45Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T19:56:03Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T19:13:52Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T15:40:32Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T13:58:40Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T13:27:28Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-25T12:06:27Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-09-24T13:16:36Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2021-05-16T07:53:51Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2020-12-30T15:20:46Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2020-12-30T11:28:50Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2018-01-07T19:21:23Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2017-04-28T22:00:51Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2017-04-28T20:44:23Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2017-04-27T22:59:36Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2016-12-18T13:20:31Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2016-11-21T22:51:18Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2016-06-20T18:40:45Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2016-03-05T21:52:58Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2016-03-05T18:06:50Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2016-03-05T17:11:03Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2016-03-05T14:20:52Z
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,mendhak,2016-03-01T19:40:00Z
gpslogger/src/main/java/com/mendhak/gpslogger/MyPackageUpgradeReceiver.java,mendhak,2021-05-16T07:53:51Z
gpslogger/src/main/java/com/mendhak/gpslogger/MyPackageUpgradeReceiver.java,mendhak,2018-09-19T21:01:12Z
gpslogger/src/main/java/com/mendhak/gpslogger/MyPackageUpgradeReceiver.java,mendhak,2017-12-19T21:33:18Z
gpslogger/src/main/java/com/mendhak/gpslogger/MyPackageUpgradeReceiver.java,mendhak,2017-04-18T21:14:23Z
gpslogger/src/main/java/com/mendhak/gpslogger/NmeaLocationListener.java,mendhak,2021-05-16T07:53:51Z
gpslogger/src/main/java/com/mendhak/gpslogger/NmeaLocationListener.java,mendhak,2021-05-14T21:11:48Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2023-02-01T22:23:09Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2021-09-25T08:24:59Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2021-05-16T07:53:51Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2019-07-21T00:13:42Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2018-09-19T21:01:12Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2018-04-29T12:15:43Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2017-12-19T21:33:18Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2016-11-21T22:51:18Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2016-03-05T15:10:51Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2016-03-05T14:20:52Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2016-03-03T23:17:43Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2016-03-01T19:40:00Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2016-02-28T12:00:21Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2016-02-21T19:21:23Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2016-01-25T22:39:03Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2015-08-09T14:30:53Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2015-03-14T14:28:57Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2015-03-14T13:54:07Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2015-03-03T00:17:57Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2015-02-25T22:36:37Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2015-02-24T21:17:45Z
gpslogger/src/main/java/com/mendhak/gpslogger/NotificationAnnotationActivity.java,mendhak,2015-02-22T22:03:24Z
gpslogger/src/main/java/com/mendhak/gpslogger/ProfileLinkReceiverActivity.java,mendhak,2021-09-24T17:06:55Z
gpslogger/src/main/java/com/mendhak/gpslogger/ProfileLinkReceiverActivity.java,mendhak,2021-05-16T07:53:51Z
gpslogger/src/main/java/com/mendhak/gpslogger/ProfileLinkReceiverActivity.java,mendhak,2019-07-07T13:21:20Z
gpslogger/src/main/java/com/mendhak/gpslogger/ProfileLinkReceiverActivity.java,mendhak,2019-07-07T11:02:37Z
gpslogger/src/main/java/com/mendhak/gpslogger/ProfileLinkReceiverActivity.java,mendhak,2019-07-07T10:34:11Z
gpslogger/src/main/java/com/mendhak/gpslogger/ProfileLinkReceiverActivity.java,mendhak,2019-07-07T09:15:29Z
gpslogger/src/main/java/com/mendhak/gpslogger/ProfileLinkReceiverActivity.java,mendhak,2019-07-07T08:59:29Z
gpslogger/src/main/java/com/mendhak/gpslogger/ProfileLinkReceiverActivity.java,mendhak,2019-07-06T22:28:12Z
gpslogger/src/main/java/com/mendhak/gpslogger/ProfileLinkReceiverActivity.java,mendhak,2019-07-06T19:19:31Z
gpslogger/src/main/java/com/mendhak/gpslogger/RestarterReceiver.java,mendhak,2021-05-16T07:53:51Z
gpslogger/src/main/java/com/mendhak/gpslogger/RestarterReceiver.java,mendhak,2018-09-29T15:21:08Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2021-05-16T07:53:51Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2018-09-19T20:29:05Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2018-01-11T18:55:12Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2017-12-19T21:33:18Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2017-04-18T21:14:23Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2016-11-21T22:51:18Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2016-03-05T14:20:52Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2016-02-28T17:25:13Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2015-08-26T17:45:47Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2015-08-09T14:30:53Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2015-03-15T00:40:28Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2015-03-14T12:39:42Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2015-03-14T11:52:19Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2014-06-29T08:47:31Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2014-04-20T10:01:28Z
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,mendhak,2014-04-10T18:16:44Z
gpslogger/src/main/java/com/mendhak/gpslogger/TaskerReceiver.java,mendhak,2021-05-16T07:53:51Z
gpslogger/src/main/java/com/mendhak/gpslogger/TaskerReceiver.java,mendhak,2018-09-13T22:37:33Z
gpslogger/src/main/java/com/mendhak/gpslogger/TaskerReceiver.java,mendhak,2018-09-13T06:25:13Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2022-01-16T15:18:20Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2021-09-30T20:40:15Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2018-07-21T21:47:23Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-11-21T22:51:18Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-04-25T20:06:52Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-03-06T11:50:21Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-03-05T17:11:03Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-03-05T14:20:52Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-03-05T13:44:25Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-03-02T20:46:03Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-03-02T00:20:59Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-02-29T00:20:57Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-02-28T17:25:13Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-02-28T16:46:55Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-02-28T15:54:43Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-02-28T15:01:08Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-02-28T13:24:03Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-02-28T11:28:07Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-02-28T10:13:40Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-02-26T21:32:03Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-01-30T15:53:08Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-01-29T22:07:23Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-01-27T22:16:46Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2016-01-26T20:37:50Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2015-09-11T07:09:22Z
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,mendhak,2015-08-26T21:22:46Z
